1.811261754956275949e+00,-4.445769006824716207e+00,6.323192801282257136e+00,1.000000000000000000e+00
-4.422384637117643180e+00,-5.288392288101814387e+00,7.527820421087823455e+00,-1.000000000000000000e+00
-6.893969792652675288e+00,-1.425214004976026905e+00,6.919862833278321190e+00,-1.000000000000000000e+00
2.680117361090755157e+00,-9.194150314200484786e+00,9.639221181741771005e+00,-1.000000000000000000e+00
-1.794357043541371821e+00,9.008339930802184981e+00,8.583711391503030086e+00,1.000000000000000000e+00
-1.319774605760751118e+00,3.811677891135167306e-01,6.178070954414158766e-01,-1.000000000000000000e+00
-3.667066517288093408e-01,2.711661643251161435e-01,1.490545923689500230e-01,-1.000000000000000000e+00
-7.700288107620928635e+00,4.505625096904339877e+00,8.221617709850391975e+00,1.000000000000000000e+00
3.580818046349848460e-01,-2.294021123683327890e+00,1.465023066561079057e+00,-1.000000000000000000e+00
3.243264785896038949e-01,3.585056418080393215e+00,5.286639018905415988e+00,-1.000000000000000000e+00
3.375451280392320896e+00,7.349210078305570271e+00,8.003881999879350673e+00,1.000000000000000000e+00
-1.148208380556086317e+00,-3.440256551645091143e+00,4.238658192789971579e+00,1.000000000000000000e+00
3.571229864082581695e+00,3.122581607711369056e+00,4.602359819179499212e+00,-1.000000000000000000e+00
-4.125929550684057645e+00,8.648748571366683180e+00,8.487249915482912854e+00,1.000000000000000000e+00
-1.965302565909137877e+00,1.097713598743423002e+00,3.236047848951557615e+00,1.000000000000000000e+00
2.747784626211252856e+00,1.006249259189281098e+00,7.231511166055030193e-01,1.000000000000000000e+00
-2.430535859532837462e-01,-1.738031478400044794e+00,1.467200960307825985e+00,-1.000000000000000000e+00
6.566970471284165001e+00,-6.570867166337917453e+00,1.056473061442450145e+01,-1.000000000000000000e+00
-2.120047520802161856e+00,-8.166921462084687278e+00,8.619294410985393284e+00,-1.000000000000000000e+00
-3.260779613005744260e+00,2.024010214707305799e-02,3.204676554658811849e+00,1.000000000000000000e+00
-7.541615909200204193e+00,4.987470224374931149e+00,9.842820155153594541e+00,1.000000000000000000e+00
1.028482259258042264e+00,2.553066604489194202e-01,1.744386708620864646e+00,1.000000000000000000e+00
-1.737855930900569890e+00,-7.234761084901952799e-01,-5.000029845871039047e-01,-1.000000000000000000e+00
-1.319626328681955618e+00,1.956709380916562102e+00,3.503318962510244994e+00,1.000000000000000000e+00
1.141123037110034044e+00,2.814822005605956079e+00,2.595581848907525746e+00,1.000000000000000000e+00
-3.041083378000417614e-01,1.932409862280900947e+00,2.545628999569955919e+00,1.000000000000000000e+00
-5.629096520496035261e-03,2.098716325517921089e+00,2.223566540510156564e+00,1.000000000000000000e+00
1.016980003009323674e+00,8.556070427439479431e+00,9.525325727689459399e+00,1.000000000000000000e+00
-6.338789532664301341e+00,7.730658744302048468e+00,8.185367332636086957e+00,1.000000000000000000e+00
4.953157397409304608e+00,-6.331595566510044293e+00,8.780845958748482616e+00,-1.000000000000000000e+00
1.438867029735458658e+00,7.376308201781238694e+00,8.219396148943214797e+00,1.000000000000000000e+00
1.175942731212522574e+00,1.223273055164719514e+00,9.043978199117082006e-01,1.000000000000000000e+00
7.808271457272374150e+00,-3.714537245255524311e+00,1.054216900166192161e+01,-1.000000000000000000e+00
2.660480169058138777e+00,-1.802216559553920350e+00,1.358567060697187800e+00,-1.000000000000000000e+00
-7.047252812813987743e-01,-8.015296840507249998e-01,1.853267685771916140e+00,-1.000000000000000000e+00
8.198767250737649448e+00,-3.051579993372750987e+00,1.076785827706350318e+01,-1.000000000000000000e+00
-7.067501420266395495e-01,-1.403865714960552236e+00,1.587061755212441083e+00,-1.000000000000000000e+00
3.842130250762910704e-01,9.151840019271353377e-01,9.022985588280736380e-01,1.000000000000000000e+00
-1.020053044357174477e+00,-1.352746060733507782e+00,2.204331932757419121e+00,-1.000000000000000000e+00
5.107544461377376166e+00,7.128289158315839202e+00,7.673757585321662411e+00,1.000000000000000000e+00
6.792634595739923675e-01,-8.248337236900994185e+00,6.773703420113096563e+00,-1.000000000000000000e+00
-1.574318408065530139e+00,4.862744985249791263e+00,5.053652062688927415e+00,-1.000000000000000000e+00
-3.337182134503633435e-01,1.487327862139528722e+00,2.603351783301419697e+00,1.000000000000000000e+00
7.417425586697647510e+00,2.545444960612631924e+00,6.154716779241558910e+00,1.000000000000000000e+00
-2.338368462613628296e+00,1.577177118860368044e+00,2.604715429190434861e+00,1.000000000000000000e+00
5.567207018225771797e+00,-5.900681819448129417e+00,8.867272933496161968e+00,-1.000000000000000000e+00
3.920595553833916114e+00,3.230741154145597704e-01,5.123398504768631234e+00,-1.000000000000000000e+00
8.942265439739777833e+00,-3.572247546793965611e+00,1.030382019647907121e+01,-1.000000000000000000e+00
-1.900245415845763786e+00,4.464076487795370918e-01,2.895783853465898616e+00,1.000000000000000000e+00
-2.850172156227753217e-01,-1.884805837437779630e-01,-8.816374342139310372e-02,-1.000000000000000000e+00
9.823015892509316060e+00,-2.695922930294356146e+00,1.061432674800723674e+01,-1.000000000000000000e+00
3.347464176100379163e+00,6.689992160782638031e+00,8.129108186265616709e+00,1.000000000000000000e+00
-9.140982887057052864e+00,1.581828676030576641e-01,1.085749441793465486e+01,1.000000000000000000e+00
-2.716040023188403651e+00,1.540158305831570207e+00,3.234473645492323968e+00,1.000000000000000000e+00
7.320682010771520920e-01,-2.480271140503086669e-01,1.086322983217658855e+00,-1.000000000000000000e+00
3.138015930269234310e+00,1.127199179577447863e+00,1.251822430689044641e+00,1.000000000000000000e+00
2.535139129246668510e+00,2.496659902384490870e+00,4.176491770323140784e+00,-1.000000000000000000e+00
-1.236081272922098462e+00,5.154673602184836056e-01,3.781892333896112568e+00,1.000000000000000000e+00
5.705571083419950895e+00,-7.014440502953910084e+00,1.032486925022173985e+01,-1.000000000000000000e+00
-1.830528750794231385e-01,-5.820130603551609383e+00,7.550896256428034192e+00,-1.000000000000000000e+00
4.752952623389858466e+00,5.902223148720316281e+00,7.404767406032863875e+00,1.000000000000000000e+00
6.766223117952203658e-01,1.554378920509606798e+00,1.311076135143458554e+00,1.000000000000000000e+00
-6.538416296370248126e+00,7.402870382569055607e+00,9.301055843788795130e+00,1.000000000000000000e+00
-3.739135646490359122e+00,-5.775565601552907324e+00,8.080710735783535270e+00,-1.000000000000000000e+00
1.146901938198745530e+00,-1.407535932492980368e+00,1.221791531158555655e+00,-1.000000000000000000e+00
4.866125745302115613e-01,-1.552072872249356639e+00,2.622188782071513291e+00,-1.000000000000000000e+00
-5.712772958663205003e+00,-1.775970521128687807e+00,6.108763003230642141e+00,-1.000000000000000000e+00
-3.045523584196954126e+00,-6.177700350830044762e+00,7.387031065469500390e+00,-1.000000000000000000e+00
3.019055566505994825e+00,-7.650135088276146966e+00,8.432104796558553161e+00,-1.000000000000000000e+00
5.482133971858909050e-01,-1.214768669399202139e-01,5.228373158141313981e-03,1.000000000000000000e+00
-7.403687468000036631e+00,-2.260195074606920596e+00,7.398806250743549917e+00,-1.000000000000000000e+00
4.200384125718701900e-01,1.879244199711673780e+00,1.630118676923920429e+00,1.000000000000000000e+00
-6.257132698136857130e+00,4.146420645228977575e-01,7.412876214933709740e+00,-1.000000000000000000e+00
-7.483606600386393914e+00,4.993912005333578819e+00,8.701335931674208268e+00,1.000000000000000000e+00
-1.344798998354034048e+00,-1.118654907701777335e+00,1.813449052732805544e+00,-1.000000000000000000e+00
4.521685647399021235e+00,1.189124769574970486e+00,3.341870633615746655e+00,-1.000000000000000000e+00
6.232416227878681547e-02,6.935110244678091007e-01,2.416073059554310343e-01,-1.000000000000000000e+00
1.395642747857359645e+00,-7.750726932387769885e+00,7.820590293912895063e+00,-1.000000000000000000e+00
-3.297403121796938841e+00,4.493142900830287445e+00,6.283429667149182940e+00,-1.000000000000000000e+00
-5.436959320914078742e-01,8.642180031593742484e+00,9.440682655350668639e+00,1.000000000000000000e+00
9.297032918431002990e-01,1.680664416635099911e+00,2.971303333505021516e-01,1.000000000000000000e+00
6.818933811979086990e+00,6.287656214274094379e-01,6.125352448343257983e+00,1.000000000000000000e+00
-3.991664551029983077e-01,1.969993799962165282e+00,2.362529615415978501e+00,1.000000000000000000e+00
1.446224601708643753e+00,-1.933512443192784813e+00,1.307255959839651815e+00,-1.000000000000000000e+00
5.579131171019469093e-01,1.721848399912400129e+00,1.361885391452204219e+00,1.000000000000000000e+00
3.302814863952188151e-01,3.641279988886260810e+00,2.411168234531144705e-01,1.000000000000000000e+00
1.650193934060125045e+00,1.712177722854550277e+00,1.547419566946324432e+00,1.000000000000000000e+00
-7.252292780621949486e-01,3.877374647924978213e+00,2.338501860947177491e+00,1.000000000000000000e+00
-2.652836737748565987e+00,4.017563426059587606e+00,4.941796066288091538e+00,-1.000000000000000000e+00
6.903404044081169477e-01,-3.605990030687986625e+00,4.653236668190775305e+00,1.000000000000000000e+00
-6.265721165530442338e-01,-7.855988561595965258e+00,6.838016634018019069e+00,-1.000000000000000000e+00
-3.935117411789953223e+00,-7.023730536061637331e+00,6.817170477706785192e+00,-1.000000000000000000e+00
-3.719507018516755359e+00,8.013740365943970545e+00,9.525522248115713353e+00,1.000000000000000000e+00
-5.780544931578035506e-01,3.274648578352683082e+00,3.098750047553988196e+00,1.000000000000000000e+00
1.841091731766500983e+00,1.970551883177442454e+00,3.719630752579873079e+00,-1.000000000000000000e+00
1.280294174418915132e+00,-8.770321171238943947e-01,2.417679225365497953e+00,-1.000000000000000000e+00
4.237618289896053270e+00,6.956391624327341816e+00,7.592403397809230015e+00,1.000000000000000000e+00
9.121031001899382318e-02,9.240871480556220874e-01,-8.911660731575917760e-01,1.000000000000000000e+00
-6.088761833888471919e+00,4.427801816194318896e+00,1.025921954953054360e+01,1.000000000000000000e+00
-6.840281468642850360e-01,-8.952689490252344617e-01,3.332130781623643845e+00,-1.000000000000000000e+00
-8.343092705240016116e+00,1.476974515494757334e+00,1.043720267988822492e+01,1.000000000000000000e+00
2.413964330188932639e+00,1.020488501973198181e+00,2.973267434451321911e+00,-1.000000000000000000e+00
9.717958639399087772e+00,-9.970270654948250044e-01,1.016787171545462876e+01,-1.000000000000000000e+00
-1.612404135633540125e+00,-1.257484919970194959e+00,5.949877669227877641e-01,-1.000000000000000000e+00
2.000771446155818367e+00,-4.688457593829610026e+00,6.071686472161434089e+00,1.000000000000000000e+00
-8.849086949169809202e+00,3.327338898492810948e-01,9.459313746413972268e+00,1.000000000000000000e+00
9.365294784103683767e+00,-3.270482007925552992e+00,9.999413404540216987e+00,-1.000000000000000000e+00
6.119791671328083105e+00,-4.127751153157770414e-01,6.292709849324717553e+00,1.000000000000000000e+00
-5.710836930131794054e-01,-7.586563171340970690e+00,8.657578013037822373e+00,-1.000000000000000000e+00
-1.623726015799418887e+00,7.521159296821697815e-01,2.125355885373171105e+00,1.000000000000000000e+00
3.195282563486864902e+00,2.472408491853887114e+00,-2.464208308096360600e-02,1.000000000000000000e+00
-5.583011319302328967e-01,8.671523862434764141e+00,8.012326731813857350e+00,1.000000000000000000e+00
2.516209453256163631e+00,1.498861973469302278e+00,5.375027687052841507e+00,-1.000000000000000000e+00
-5.456849846141329508e+00,-4.243001253479144808e+00,7.016805783403171404e+00,-1.000000000000000000e+00
-4.352869270480187458e-01,3.691461692532271854e-02,1.008370108744178761e+00,-1.000000000000000000e+00
2.651619599628388002e+00,1.448306837536643688e-01,3.109992009061010698e+00,-1.000000000000000000e+00
-9.677380638681469804e-01,1.333952551040535450e+00,1.209833596849315906e+00,1.000000000000000000e+00
-2.421436418769949306e+00,-8.051733846726481403e+00,9.049297321800743532e+00,-1.000000000000000000e+00
3.090584761469464148e+00,-4.535808224685214718e+00,5.406937059300018333e+00,1.000000000000000000e+00
2.241333825973211291e-01,-1.226030291994846921e+00,1.437763357526174790e+00,-1.000000000000000000e+00
1.796067806511922660e+00,-4.024896989761454158e+00,3.723927456205810671e+00,1.000000000000000000e+00
-1.749506061762189590e+00,-2.568200429330481649e-01,3.459932548757140847e+00,1.000000000000000000e+00
-3.538758033811291170e-01,-5.105805622834276303e-01,3.597217573099229515e-01,1.000000000000000000e+00
4.079228059367429715e+00,6.678585231047772908e+00,7.612152780446023392e+00,1.000000000000000000e+00
2.983793910348915723e+00,-3.134791299730694369e+00,2.749970580267433906e+00,-1.000000000000000000e+00
-6.529278884098383529e+00,-3.769225528375297785e+00,6.407338075414452661e+00,-1.000000000000000000e+00
5.731452923589547055e+00,-6.681109333884410084e+00,1.008827606141768385e+01,-1.000000000000000000e+00
-5.796116012637159365e+00,-2.541600504923649861e+00,7.044268973469085537e+00,-1.000000000000000000e+00
-3.090077240589720553e+00,-2.230464536069050041e+00,4.586054671581296205e+00,1.000000000000000000e+00
7.906875314720562820e-01,8.292198082865244180e-01,2.287641885480367065e-01,1.000000000000000000e+00
-6.669673705645658757e+00,2.685409152166360336e+00,1.030143461452560416e+01,1.000000000000000000e+00
-1.062690171076763113e+00,2.401493296672364330e+00,1.902407078570393928e+00,1.000000000000000000e+00
2.746019642924824034e+00,4.066837351205021989e+00,4.095589340063210848e+00,-1.000000000000000000e+00
6.414682320146599892e+00,6.595523119323821071e+00,8.292535969417473396e+00,1.000000000000000000e+00
1.398745976866137886e+00,-2.734905487630431509e+00,2.951879120980636095e+00,-1.000000000000000000e+00
-1.119125414981950062e+00,-2.722440090806990565e+00,2.200958560980981193e+00,-1.000000000000000000e+00
4.534290736615077755e+00,7.586705698538074749e+00,7.886222713704914788e+00,1.000000000000000000e+00
2.096840082667374094e+00,-7.652303685704098690e+00,1.152064970214290440e+01,-1.000000000000000000e+00
-9.150147638905761216e-01,1.686476691629120062e+00,4.712653903322701510e+00,1.000000000000000000e+00
2.692043400257486674e+00,3.629319946880652736e+00,4.858611286947983388e+00,-1.000000000000000000e+00
6.122584383701159538e+00,-7.206577387623790187e+00,8.798050550747186449e+00,-1.000000000000000000e+00
1.008620076629200613e+00,3.769259882193543021e+00,8.692708110645958053e-01,1.000000000000000000e+00
-2.028867605870458668e+00,-2.661197708100313974e+00,3.601012524875217391e+00,1.000000000000000000e+00
-1.184381621383685523e+00,-2.401766697282349483e+00,4.555634682365540478e+00,1.000000000000000000e+00
-4.708660298679497203e+00,-6.166935611316298527e+00,6.921543736408242609e+00,-1.000000000000000000e+00
-1.050714363835601128e+00,3.844718845272322660e+00,4.559580747957483027e+00,-1.000000000000000000e+00
4.743155470502421700e+00,-8.190787837105188984e+00,9.700841439833318702e+00,-1.000000000000000000e+00
-1.830776685749680111e+00,8.499437168705969992e-01,3.634427481902011259e+00,1.000000000000000000e+00
-1.096470030704590926e+00,3.310272954959970981e+00,1.433844327434869781e+00,1.000000000000000000e+00
-3.517334048960651494e+00,4.110968714518857148e+00,5.700581515770934971e+00,-1.000000000000000000e+00
6.660074350732198667e+00,4.688791529701235916e+00,7.393033667278404941e+00,1.000000000000000000e+00
-2.178311985422400898e-01,-9.545384401949158715e+00,8.001240985430571939e+00,-1.000000000000000000e+00
5.830568995454896708e-01,1.933487248527463676e+00,1.943433013804820586e+00,1.000000000000000000e+00
-5.132024669783426418e+00,-2.384470991218026636e+00,6.933778037200701405e+00,-1.000000000000000000e+00
2.997059929171221437e+00,-2.252616268610208472e+00,2.178924762258082737e+00,-1.000000000000000000e+00
-1.501082939345113720e+00,-1.500614210737363896e+00,4.318669557667517367e+00,1.000000000000000000e+00
4.011191179008606333e+00,-8.255989961338494609e+00,8.889302749462316910e+00,-1.000000000000000000e+00
7.086210392220597676e+00,-5.838451613823536501e-01,5.959063905014127194e+00,1.000000000000000000e+00
1.411717020568759029e+00,-3.114901078467022799e+00,4.426320296028091406e+00,1.000000000000000000e+00
6.969916774177841168e-01,-1.388521354230494831e+00,3.609346086744136262e-01,-1.000000000000000000e+00
4.680477765345972152e+00,-8.649831068391428346e+00,8.697512254243179086e+00,-1.000000000000000000e+00
-2.472947427799543352e+00,5.302216985137894190e-01,1.821131306477637990e+00,-1.000000000000000000e+00
1.308391219998885191e+00,-3.682283315616031061e+00,4.353710227703321500e+00,1.000000000000000000e+00
4.228871141701866065e+00,2.124010262683012629e-01,4.385784548829197327e+00,-1.000000000000000000e+00
-1.237038444591428643e+00,9.431381668326399570e-01,2.467465422700338529e+00,1.000000000000000000e+00
-4.581391015922060106e+00,-7.101098578712870868e+00,7.020491128966238392e+00,-1.000000000000000000e+00
-4.383216214672973621e+00,-5.020243084494842023e+00,6.245146258875363898e+00,-1.000000000000000000e+00
8.509062735651776066e+00,-9.489460935541231823e-01,8.375215538770063972e+00,-1.000000000000000000e+00
7.625042949784690549e+00,-1.771059710336087001e-03,7.278208541106229390e+00,1.000000000000000000e+00
-2.808611889718427568e-01,9.619813791119293800e-01,5.486721403766590122e-01,1.000000000000000000e+00
1.201878488994231997e+00,5.388819450105403197e-01,-4.655088549594621483e-01,1.000000000000000000e+00
1.207175844985227009e+00,1.718018605435570167e+00,6.570862886435684391e-01,1.000000000000000000e+00
1.495457158873886083e+00,6.626264353908399851e-01,5.041155305122790864e-02,1.000000000000000000e+00
2.653888896987365964e+00,8.338074734343847716e-01,-7.447927205319154753e-01,1.000000000000000000e+00
-1.920935982420560295e+00,-2.074015783783902389e-01,3.724868260549031085e+00,1.000000000000000000e+00
2.977492062159798891e+00,1.104393736595699504e+00,2.943010965388618061e+00,-1.000000000000000000e+00
4.362859314266694710e+00,5.368309788457740872e+00,8.069742662389300492e+00,1.000000000000000000e+00
-7.797622645391018459e+00,2.601010597322252593e+00,9.764294652698724875e+00,1.000000000000000000e+00
-1.128727978157339384e+00,2.853493959752589682e+00,3.702088837228386886e+00,1.000000000000000000e+00
5.560518020136993478e+00,-1.918139749938014171e+00,5.633548304183539024e+00,1.000000000000000000e+00
7.103295819357484220e+00,-1.321970693357465976e-02,5.334693564083394790e+00,1.000000000000000000e+00
8.353497636755057298e-01,-8.242163945210579712e+00,9.301731048344690223e+00,-1.000000000000000000e+00
-4.803223150953381371e+00,3.626928247439442199e+00,6.694503985142219449e+00,-1.000000000000000000e+00
2.137733217855981138e+00,-1.586482762740020203e+00,1.619218047160519980e+00,-1.000000000000000000e+00
-7.683419066891239435e-01,1.803954864316976492e+00,2.029996298452192427e+00,1.000000000000000000e+00
-3.905286992234127119e+00,-6.190729784821301429e+00,7.388443114883983753e+00,-1.000000000000000000e+00
1.428845410363468904e+00,3.268940776568710405e+00,1.824598376135038835e+00,1.000000000000000000e+00
4.024851970371139398e-01,3.276642428640819560e+00,1.922536336040033822e+00,1.000000000000000000e+00
2.900471720239572893e+00,7.207266136180356941e-01,3.840052997242671573e+00,-1.000000000000000000e+00
-4.123793342054828059e+00,2.680297696143711939e+00,5.716868820863791889e+00,-1.000000000000000000e+00
4.760035842459113820e-01,-7.843911748468072709e+00,8.661621902449709864e+00,-1.000000000000000000e+00
-1.913125172941656738e+00,2.013376901779126982e-01,4.988916710105264940e+00,1.000000000000000000e+00
3.457770590013707901e-01,2.149139724666981444e+00,1.386566477217275439e+00,1.000000000000000000e+00
2.040551368450875813e+00,8.217713091769898170e+00,7.957647821902295249e+00,1.000000000000000000e+00
1.165689861849454667e+00,-7.906696437642131148e-01,1.593036495563199040e+00,-1.000000000000000000e+00
1.970357791681053961e+00,5.843871779572392455e+00,6.240233624818113611e+00,-1.000000000000000000e+00
-1.000620192369164885e+00,1.832954664778522202e+00,2.574694303043496113e+00,1.000000000000000000e+00
1.817593072337474469e-01,4.548959289998022015e+00,6.429782119316553413e+00,-1.000000000000000000e+00
7.753383628865785360e-01,7.683952438053797129e-01,-1.181287698239351869e+00,1.000000000000000000e+00
1.216821082637392415e+00,-4.737624310901744629e+00,5.439924386645578203e+00,1.000000000000000000e+00
1.763867114203345521e+00,1.223603262950936577e+00,9.280379872045847467e-01,1.000000000000000000e+00
8.458953590289217672e-01,-9.883739456153203262e-01,2.305698248424411234e-01,-1.000000000000000000e+00
1.853610805157802632e+00,-5.297613385833419564e+00,5.438441452939113852e+00,1.000000000000000000e+00
-1.051697292447305143e+00,-2.136166570405180209e+00,3.328864021836480891e+00,1.000000000000000000e+00
1.581995219617165827e+00,4.318425359810536435e+00,5.502743900186256809e+00,-1.000000000000000000e+00
-3.789734677903859428e+00,-6.261554548206819781e+00,5.932338632925921118e+00,-1.000000000000000000e+00
1.081427489831709554e+00,6.520472873046000428e-01,-5.526098025675449943e-01,-1.000000000000000000e+00
1.470460612973627068e+00,-5.240268344104983989e+00,5.437598426552701092e+00,1.000000000000000000e+00
1.491788873099829660e-01,-6.978693868158872604e+00,7.216038372750348984e+00,-1.000000000000000000e+00
5.214037215399874192e+00,-7.648334457309112544e+00,9.320958765609738350e+00,-1.000000000000000000e+00
-1.120285021604494835e+00,1.704004810084693844e+00,2.104576846436731596e+00,1.000000000000000000e+00
4.472623936941166001e+00,5.678040726381745618e-01,3.498881292340545901e+00,-1.000000000000000000e+00
5.852146241103613811e+00,3.208403803208936256e-01,7.128661517642944645e+00,1.000000000000000000e+00
4.204153348776795696e+00,-7.813127763240860224e-01,3.781561257365271267e+00,-1.000000000000000000e+00
1.256833407929314639e+00,2.372536522514461232e+00,6.369757995399545347e-01,1.000000000000000000e+00
5.695834745292248869e+00,-5.413260204098826023e+00,9.377114107855597069e+00,-1.000000000000000000e+00
-5.496229865021749816e+00,-2.296141734409676172e+00,7.059103068005242676e+00,-1.000000000000000000e+00
6.785519116522455985e-01,2.044300751388965942e+00,1.228990490616347131e+00,1.000000000000000000e+00
2.160862334797590378e+00,-1.380300393971093609e+00,2.947497770175424137e+00,-1.000000000000000000e+00
2.390251601102190371e+00,7.999722571458187659e+00,8.566124950420846318e+00,1.000000000000000000e+00
2.714408186359523523e+00,5.275038093713368959e-01,3.601611780933615226e+00,-1.000000000000000000e+00
6.028063906576630604e-01,1.897913139337312538e+00,2.466197539782263526e+00,1.000000000000000000e+00
9.432926845162485918e-01,-2.422069518538033095e-01,1.839710372383850656e-01,-1.000000000000000000e+00
1.556578218607302944e+00,-7.496406147785268370e-01,2.594532086557898243e+00,-1.000000000000000000e+00
2.724909554449538973e+00,-3.452245421262903347e-01,1.788137535571932002e+00,-1.000000000000000000e+00
-8.867736047729060544e+00,1.692008094211218117e-01,9.324863405891216317e+00,1.000000000000000000e+00
7.280886354909848812e+00,-3.814035322604458766e-01,6.620254870580716933e+00,1.000000000000000000e+00
7.783471036463678772e+00,-4.739866964691448636e+00,1.031554864189751619e+01,-1.000000000000000000e+00
2.499074869275697885e+00,1.640594907167228556e+00,4.202132339566157171e+00,-1.000000000000000000e+00
3.808959637978544865e+00,1.371714077273829879e+00,4.938887318888207645e+00,-1.000000000000000000e+00
-6.525590919713181171e-02,4.058552853171908836e+00,6.129803133132847748e+00,-1.000000000000000000e+00
-6.091441705947318042e+00,2.474829020723572803e+00,7.016710344162969015e+00,-1.000000000000000000e+00
3.082032221033027319e+00,1.069206166412865366e+00,4.950072192057954013e+00,-1.000000000000000000e+00
4.565351357475832650e+00,-2.111552879403898686e+00,7.082395610329470514e+00,1.000000000000000000e+00
-6.923233486241706203e+00,-4.230652544075719224e-01,6.931058728247207590e+00,-1.000000000000000000e+00
-1.636614755097825391e+00,-1.353735102209361552e+00,3.652835965263806273e+00,-1.000000000000000000e+00
4.067354016929468630e-01,2.010126765978323071e+00,1.537498286101201206e+00,1.000000000000000000e+00
-7.236346163456127689e-01,-8.425321914905145704e+00,7.334385893781374399e+00,-1.000000000000000000e+00
-1.147806365625525515e+00,-6.304858690756448558e-01,2.037585231307081468e+00,-1.000000000000000000e+00
2.893748101367811909e+00,1.733262130036205440e+00,4.249343891116576621e+00,-1.000000000000000000e+00
-7.270112582954816327e-01,-2.019725073037077934e+00,-1.437226522614858393e-01,-1.000000000000000000e+00
-2.427207291810701939e+00,-8.505353534390149850e-01,2.431639807760003436e+00,1.000000000000000000e+00
4.811737778188160952e+00,-2.353247357330972456e+00,6.779953087078224527e+00,1.000000000000000000e+00
-5.676701676389309448e+00,-4.164138299322548420e+00,7.844430353337143558e+00,-1.000000000000000000e+00
-8.039040143333653354e-02,-1.104656624809994714e+00,2.947955997002872142e+00,-1.000000000000000000e+00
-2.106140168265497437e+00,-2.950263721893455759e+00,4.712236293206270688e+00,1.000000000000000000e+00
3.449044996525863827e+00,-7.979390619013744690e+00,7.956913760247736001e+00,-1.000000000000000000e+00
-6.302812158769357076e+00,7.130821620038425124e+00,8.477996272348198303e+00,1.000000000000000000e+00
-1.412391519342379942e+00,2.346119817718939515e+00,3.323302170300696190e+00,1.000000000000000000e+00
7.111823101680145420e+00,7.311958691593133608e+00,8.689072839671712956e+00,1.000000000000000000e+00
6.599862127568306036e+00,-4.212343204933868268e-01,6.094878808732029363e+00,1.000000000000000000e+00
2.415607311195537399e+00,-9.976784453171771982e-01,1.307987815524094488e+00,-1.000000000000000000e+00
6.555372418890548225e+00,5.358873651751647760e-01,7.584113347565858199e+00,1.000000000000000000e+00
2.792891170111970744e+00,-2.886499418824876706e+00,6.131290185215979349e+00,1.000000000000000000e+00
-7.916968393003126492e-01,4.133535774428422904e+00,4.734765697037991217e+00,-1.000000000000000000e+00
6.691198436431159635e+00,5.025565990965774610e+00,7.519506705833872928e+00,1.000000000000000000e+00
7.499509488989486439e-02,9.479109448160122353e-02,3.618516458683099790e-01,-1.000000000000000000e+00
-7.054843084593572788e-01,4.803880381577934955e+00,4.089341635334776015e+00,-1.000000000000000000e+00
6.537384341935671195e+00,-2.470729635985757788e+00,5.713889321276012900e+00,1.000000000000000000e+00
-5.727459994067228166e+00,-3.695652692245635862e+00,6.035604573338677170e+00,-1.000000000000000000e+00
-4.589999201067085366e-01,8.231433719818726402e+00,7.052418925987044673e+00,1.000000000000000000e+00
-3.227769622524554904e+00,4.687183205861741975e+00,6.776771501805491482e+00,-1.000000000000000000e+00
